,date,time,ticket_number,article,quantity,unit_price_euro,retour,day,subtotal,time_slot
64636,2021-07-15,08:11:00,188216,PAIN AUX RAISINS,2,1.4,False,Thursday,2.8,morning
64637,2021-07-15,08:11:00,188216,CROISSANT AMANDES,2,1.4,False,Thursday,2.8,morning
64638,2021-07-15,08:11:00,188216,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64639,2021-07-15,08:13:00,188217,CROISSANT,1,1.1,False,Thursday,1.1,morning
64640,2021-07-15,08:13:00,188217,COOKIE,1,1.0,False,Thursday,1.0,morning
64641,2021-07-15,08:13:00,188217,CAFE OU EAU,2,1.0,False,Thursday,2.0,morning
64642,2021-07-15,08:13:00,188217,COOKIE,1,1.0,False,Thursday,1.0,morning
64643,2021-07-15,08:16:00,188218,TRADITIONAL BAGUETTE,1,1.2,188219.0,Thursday,1.2,morning
64644,2021-07-15,08:16:00,188218,BAGUETTE,1,0.9,188219.0,Thursday,0.9,morning
64645,2021-07-15,08:17:00,188219,BAGUETTE,-1,0.9,True,Thursday,-0.9,morning
64646,2021-07-15,08:17:00,188219,TRADITIONAL BAGUETTE,-1,1.2,True,Thursday,-1.2,morning
64647,2021-07-15,08:17:00,188220,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64648,2021-07-15,08:17:00,188220,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64649,2021-07-15,08:17:00,188221,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64650,2021-07-15,08:20:00,188222,PAIN AU CHOCOLAT,3,1.2,False,Thursday,3.5999999999999996,morning
64651,2021-07-15,08:20:00,188222,BANETTE,1,1.05,False,Thursday,1.05,morning
64652,2021-07-15,08:21:00,188223,CROISSANT,2,1.1,False,Thursday,2.2,morning
64653,2021-07-15,08:21:00,188223,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64654,2021-07-15,08:21:00,188223,PAIN AUX RAISINS,2,1.4,False,Thursday,2.8,morning
64655,2021-07-15,08:21:00,188223,BRIOCHE,1,5.0,False,Thursday,5.0,morning
64656,2021-07-15,08:21:00,188223,PAIN AU CHOCOLAT,3,1.2,False,Thursday,3.5999999999999996,morning
64657,2021-07-15,08:28:00,188224,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,morning
64658,2021-07-15,08:29:00,188225,CAMPAGNE,2,1.8,False,Thursday,3.6,morning
64659,2021-07-15,08:29:00,188225,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64660,2021-07-15,08:29:00,188225,COUPE,2,0.15,False,Thursday,0.3,morning
64661,2021-07-15,08:30:00,188226,BANETTE,1,1.05,False,Thursday,1.05,morning
64662,2021-07-15,08:30:00,188227,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64663,2021-07-15,08:31:00,188228,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64664,2021-07-15,08:32:00,188229,CROISSANT,4,1.1,False,Thursday,4.4,morning
64665,2021-07-15,08:32:00,188229,PAIN AU CHOCOLAT,2,1.2,False,Thursday,2.4,morning
64666,2021-07-15,08:33:00,188230,CROISSANT,1,1.1,False,Thursday,1.1,morning
64667,2021-07-15,08:33:00,188230,PAIN AUX RAISINS,1,1.4,False,Thursday,1.4,morning
64668,2021-07-15,08:33:00,188230,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64669,2021-07-15,08:34:00,188231,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64670,2021-07-15,08:35:00,188232,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,morning
64671,2021-07-15,08:35:00,188233,COMPLET,1,1.5,False,Thursday,1.5,morning
64672,2021-07-15,08:35:00,188233,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64673,2021-07-15,08:35:00,188233,SPECIAL BREAD,1,2.4,False,Thursday,2.4,morning
64674,2021-07-15,08:37:00,188234,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,morning
64675,2021-07-15,08:37:00,188234,CROISSANT,8,1.1,False,Thursday,8.8,morning
64676,2021-07-15,08:37:00,188234,PAIN AUX RAISINS,2,1.4,False,Thursday,2.8,morning
64677,2021-07-15,08:37:00,188235,COUPE,1,0.15,False,Thursday,0.15,morning
64678,2021-07-15,08:37:00,188235,BOULE 200G,1,1.1,False,Thursday,1.1,morning
64679,2021-07-15,08:38:00,188236,BANETTE,3,1.05,False,Thursday,3.1500000000000004,morning
64680,2021-07-15,08:40:00,188237,SPECIAL BREAD,1,2.4,False,Thursday,2.4,morning
64681,2021-07-15,08:40:00,188237,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64682,2021-07-15,08:40:00,188238,COUPE,1,0.15,False,Thursday,0.15,morning
64683,2021-07-15,08:40:00,188238,SPECIAL BREAD,1,2.4,False,Thursday,2.4,morning
64684,2021-07-15,08:42:00,188239,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64685,2021-07-15,08:45:00,188240,PAIN,1,1.15,False,Thursday,1.15,morning
64686,2021-07-15,08:45:00,188241,BANETTE,1,1.05,False,Thursday,1.05,morning
64687,2021-07-15,08:46:00,188242,CAFE OU EAU,2,1.0,False,Thursday,2.0,morning
64688,2021-07-15,08:46:00,188243,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,morning
64689,2021-07-15,08:46:00,188243,CROISSANT,7,1.1,False,Thursday,7.700000000000001,morning
64690,2021-07-15,08:48:00,188244,BAGUETTE,2,0.9,False,Thursday,1.8,morning
64691,2021-07-15,08:48:00,188244,FINANCIER X5,1,3.0,False,Thursday,3.0,morning
64692,2021-07-15,08:49:00,188245,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64693,2021-07-15,08:51:00,188246,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64694,2021-07-15,08:51:00,188246,PAIN AU CHOCOLAT,1,1.2,False,Thursday,1.2,morning
64695,2021-07-15,08:52:00,188247,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64696,2021-07-15,08:54:00,188248,SACHET VIENNOISERIE,2,4.0,False,Thursday,8.0,morning
64697,2021-07-15,08:54:00,188248,BAGUETTE,2,0.9,False,Thursday,1.8,morning
64698,2021-07-15,08:55:00,188249,CROISSANT,2,1.1,False,Thursday,2.2,morning
64699,2021-07-15,08:59:00,188250,CROISSANT,4,1.1,False,Thursday,4.4,morning
64700,2021-07-15,08:59:00,188250,PAIN AU CHOCOLAT,6,1.2,False,Thursday,7.199999999999999,morning
64701,2021-07-15,08:59:00,188251,BANETTE,1,1.05,False,Thursday,1.05,morning
64702,2021-07-15,09:00:00,188252,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64703,2021-07-15,09:00:00,188252,VIK BREAD,1,2.5,False,Thursday,2.5,morning
64704,2021-07-15,09:00:00,188252,PAIN AU CHOCOLAT,2,1.2,False,Thursday,2.4,morning
64705,2021-07-15,09:00:00,188252,BRIOCHE,1,5.0,False,Thursday,5.0,morning
64706,2021-07-15,09:01:00,188253,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64707,2021-07-15,09:02:00,188254,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64708,2021-07-15,09:02:00,188255,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64709,2021-07-15,09:02:00,188255,VIK BREAD,1,2.5,False,Thursday,2.5,morning
64710,2021-07-15,09:02:00,188255,COUPE,1,0.15,False,Thursday,0.15,morning
64711,2021-07-15,09:05:00,188256,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,morning
64712,2021-07-15,09:06:00,188257,CAMPAGNE,1,1.8,False,Thursday,1.8,morning
64713,2021-07-15,09:06:00,188257,COUPE,1,0.15,False,Thursday,0.15,morning
64714,2021-07-15,09:06:00,188257,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64715,2021-07-15,09:08:00,188258,BOULE 400G,1,1.5,False,Thursday,1.5,morning
64716,2021-07-15,09:08:00,188258,COUPE,1,0.15,False,Thursday,0.15,morning
64717,2021-07-15,09:10:00,188259,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64718,2021-07-15,09:10:00,188260,BANETTE,1,1.05,False,Thursday,1.05,morning
64719,2021-07-15,09:10:00,188261,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64720,2021-07-15,09:11:00,188262,ECLAIR,3,2.0,False,Thursday,6.0,morning
64721,2021-07-15,09:12:00,188263,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,morning
64722,2021-07-15,09:12:00,188263,PAIN AU CHOCOLAT,7,1.2,False,Thursday,8.4,morning
64723,2021-07-15,09:12:00,188263,CROISSANT,7,1.1,False,Thursday,7.700000000000001,morning
64724,2021-07-15,09:13:00,188264,SPECIAL BREAD,1,2.4,False,Thursday,2.4,morning
64725,2021-07-15,09:13:00,188264,COUPE,1,0.15,False,Thursday,0.15,morning
64726,2021-07-15,09:13:00,188265,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64727,2021-07-15,09:13:00,188265,PAIN CHOCO AMANDES,1,1.5,False,Thursday,1.5,morning
64728,2021-07-15,09:15:00,188266,CAFE OU EAU,1,1.0,False,Thursday,1.0,morning
64729,2021-07-15,09:15:00,188266,CROISSANT,1,1.1,False,Thursday,1.1,morning
64730,2021-07-15,09:16:00,188267,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64731,2021-07-15,09:16:00,188267,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64732,2021-07-15,09:16:00,188268,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64733,2021-07-15,09:16:00,188268,PAIN BANETTE,1,1.4,False,Thursday,1.4,morning
64734,2021-07-15,09:16:00,188268,SACHET VIENNOISERIE,1,4.0,False,Thursday,4.0,morning
64735,2021-07-15,09:18:00,188269,COUPE,1,0.15,False,Thursday,0.15,morning
64736,2021-07-15,09:18:00,188269,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64737,2021-07-15,09:18:00,188269,BAGUETTE GRAINE,1,1.3,False,Thursday,1.3,morning
64738,2021-07-15,09:18:00,188269,FONDANT CHOCOLAT,2,2.5,False,Thursday,5.0,morning
64739,2021-07-15,09:25:00,188270,PAIN BANETTE,1,1.4,False,Thursday,1.4,morning
64740,2021-07-15,09:25:00,188270,BANETTE,1,1.05,False,Thursday,1.05,morning
64741,2021-07-15,09:27:00,188271,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,morning
64742,2021-07-15,09:27:00,188271,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64743,2021-07-15,09:27:00,188271,TARTELETTE,3,2.0,False,Thursday,6.0,morning
64744,2021-07-15,09:28:00,188272,FICELLE,1,0.6,False,Thursday,0.6,morning
64745,2021-07-15,09:28:00,188272,BANETTE,1,1.05,False,Thursday,1.05,morning
64746,2021-07-15,09:30:00,188273,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64747,2021-07-15,09:30:00,188273,CAMPAGNE,1,1.8,False,Thursday,1.8,morning
64748,2021-07-15,09:31:00,188274,BANETTINE,1,0.6,False,Thursday,0.6,morning
64749,2021-07-15,09:31:00,188274,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64750,2021-07-15,09:34:00,188275,MOISSON,1,2.0,False,Thursday,2.0,morning
64751,2021-07-15,09:34:00,188275,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64752,2021-07-15,09:34:00,188275,COUPE,1,0.15,False,Thursday,0.15,morning
64753,2021-07-15,09:35:00,188276,VIK BREAD,1,2.5,False,Thursday,2.5,morning
64754,2021-07-15,09:35:00,188276,BANETTE,2,1.05,False,Thursday,2.1,morning
64755,2021-07-15,09:35:00,188276,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64756,2021-07-15,09:36:00,188277,PAIN BANETTE,1,1.4,False,Thursday,1.4,morning
64757,2021-07-15,09:36:00,188278,CEREAL BAGUETTE,2,1.25,False,Thursday,2.5,morning
64758,2021-07-15,09:36:00,188278,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64759,2021-07-15,09:36:00,188278,FINANCIER X5,1,3.0,False,Thursday,3.0,morning
64760,2021-07-15,09:37:00,188279,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64761,2021-07-15,09:37:00,188280,CAFE OU EAU,3,1.0,False,Thursday,3.0,morning
64762,2021-07-15,09:40:00,188281,BANETTE,2,1.05,False,Thursday,2.1,morning
64763,2021-07-15,09:41:00,188282,CAMPAGNE,4,1.8,False,Thursday,7.2,morning
64764,2021-07-15,09:41:00,188282,COUPE,4,0.15,False,Thursday,0.6,morning
64765,2021-07-15,09:42:00,188283,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64766,2021-07-15,09:43:00,188284,BANETTE,1,1.05,False,Thursday,1.05,morning
64767,2021-07-15,09:43:00,188284,BANETTINE,1,0.6,False,Thursday,0.6,morning
64768,2021-07-15,09:43:00,188285,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64769,2021-07-15,09:44:00,188286,BAGUETTE GRAINE,2,1.3,False,Thursday,2.6,morning
64770,2021-07-15,09:44:00,188286,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64771,2021-07-15,09:45:00,188287,CROISSANT,2,1.1,False,Thursday,2.2,morning
64772,2021-07-15,09:45:00,188287,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64773,2021-07-15,09:45:00,188287,BRIOCHE,1,5.0,False,Thursday,5.0,morning
64774,2021-07-15,09:46:00,188288,CAMPAGNE,1,1.8,False,Thursday,1.8,morning
64775,2021-07-15,09:49:00,188289,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64776,2021-07-15,09:49:00,188289,COUPE,1,0.15,False,Thursday,0.15,morning
64777,2021-07-15,09:49:00,188289,SEIGLE,1,1.8,False,Thursday,1.8,morning
64778,2021-07-15,09:51:00,188290,BANETTE,1,1.05,False,Thursday,1.05,morning
64779,2021-07-15,09:52:00,188291,BOULE 400G,1,1.5,False,Thursday,1.5,morning
64780,2021-07-15,09:52:00,188291,COUPE,1,0.15,False,Thursday,0.15,morning
64781,2021-07-15,09:52:00,188291,BANETTE,2,1.05,False,Thursday,2.1,morning
64782,2021-07-15,09:52:00,188291,COUPE,1,0.15,False,Thursday,0.15,morning
64783,2021-07-15,09:52:00,188291,SPECIAL BREAD,1,2.4,False,Thursday,2.4,morning
64784,2021-07-15,09:53:00,188292,BANETTINE,1,0.6,False,Thursday,0.6,morning
64785,2021-07-15,09:53:00,188292,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,morning
64786,2021-07-15,09:53:00,188293,COOKIE,6,1.0,False,Thursday,6.0,morning
64787,2021-07-15,09:53:00,188293,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,morning
64788,2021-07-15,09:53:00,188293,NANTAIS,2,2.5,False,Thursday,5.0,morning
64789,2021-07-15,09:56:00,188294,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,morning
64790,2021-07-15,09:56:00,188294,BAGUETTE GRAINE,1,1.3,False,Thursday,1.3,morning
64791,2021-07-15,09:56:00,188295,BAGUETTE,1,0.9,False,Thursday,0.9,morning
64792,2021-07-15,10:00:00,188296,BAGUETTE,2,0.9,False,Thursday,1.8,late morning - noon
64793,2021-07-15,10:00:00,188296,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
64794,2021-07-15,10:01:00,188297,BAGUETTE,2,0.9,False,Thursday,1.8,late morning - noon
64795,2021-07-15,10:01:00,188298,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64796,2021-07-15,10:01:00,188298,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64797,2021-07-15,10:01:00,188298,VIK BREAD,1,2.5,False,Thursday,2.5,late morning - noon
64798,2021-07-15,10:02:00,188299,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64799,2021-07-15,10:04:00,188300,PAIN BANETTE,1,1.4,False,Thursday,1.4,late morning - noon
64800,2021-07-15,10:05:00,188301,BAGUETTE GRAINE,1,1.3,False,Thursday,1.3,late morning - noon
64801,2021-07-15,10:06:00,188302,CEREAL BAGUETTE,2,1.25,False,Thursday,2.5,late morning - noon
64802,2021-07-15,10:06:00,188302,CROISSANT,2,1.1,False,Thursday,2.2,late morning - noon
64803,2021-07-15,10:07:00,188303,CROISSANT,3,1.1,False,Thursday,3.3000000000000003,late morning - noon
64804,2021-07-15,10:07:00,188304,PAIN BANETTE,1,1.4,False,Thursday,1.4,late morning - noon
64805,2021-07-15,10:07:00,188305,VIK BREAD,1,2.5,False,Thursday,2.5,late morning - noon
64806,2021-07-15,10:08:00,188306,PAIN,1,1.15,False,Thursday,1.15,late morning - noon
64807,2021-07-15,10:12:00,188307,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
64808,2021-07-15,10:12:00,188308,CHAUSSON AUX POMMES,1,1.4,False,Thursday,1.4,late morning - noon
64809,2021-07-15,10:12:00,188308,PAIN AUX RAISINS,1,1.4,False,Thursday,1.4,late morning - noon
64810,2021-07-15,10:15:00,188309,SAND JB EMMENTAL,1,3.5,False,Thursday,3.5,late morning - noon
64811,2021-07-15,10:16:00,188310,TARTE FRUITS 4P,2,9.0,False,Thursday,18.0,late morning - noon
64812,2021-07-15,10:16:00,188310,BANETTINE,1,0.6,False,Thursday,0.6,late morning - noon
64813,2021-07-15,10:17:00,188311,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64814,2021-07-15,10:17:00,188311,VIK BREAD,1,2.5,False,Thursday,2.5,late morning - noon
64815,2021-07-15,10:17:00,188311,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64816,2021-07-15,10:17:00,188311,COOKIE,1,1.0,False,Thursday,1.0,late morning - noon
64817,2021-07-15,10:18:00,188312,PAIN AU CHOCOLAT,2,1.2,False,Thursday,2.4,late morning - noon
64818,2021-07-15,10:18:00,188312,DIVERS CONFISERIE,1,3.0,False,Thursday,3.0,late morning - noon
64819,2021-07-15,10:18:00,188312,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
64820,2021-07-15,10:18:00,188312,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64821,2021-07-15,10:18:00,188312,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64822,2021-07-15,10:18:00,188312,BOULE 400G,1,1.5,False,Thursday,1.5,late morning - noon
64823,2021-07-15,10:19:00,188313,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64824,2021-07-15,10:19:00,188313,PAIN AU CHOCOLAT,1,1.2,False,Thursday,1.2,late morning - noon
64825,2021-07-15,10:19:00,188313,PAIN AUX RAISINS,1,1.4,False,Thursday,1.4,late morning - noon
64826,2021-07-15,10:20:00,188314,BANETTE,4,1.05,False,Thursday,4.2,late morning - noon
64827,2021-07-15,10:20:00,188314,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64828,2021-07-15,10:20:00,188314,BRIOCHE,1,5.0,False,Thursday,5.0,late morning - noon
64829,2021-07-15,10:21:00,188315,NANTAIS,1,2.5,False,Thursday,2.5,late morning - noon
64830,2021-07-15,10:21:00,188315,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,late morning - noon
64831,2021-07-15,10:23:00,188316,GRANDE SUCETTE,1,0.6,False,Thursday,0.6,late morning - noon
64832,2021-07-15,10:23:00,188316,FORMULE SANDWICH,4,6.5,False,Thursday,26.0,late morning - noon
64833,2021-07-15,10:23:00,188316,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,late morning - noon
64834,2021-07-15,10:23:00,188316,SAND JB EMMENTAL,2,3.5,False,Thursday,7.0,late morning - noon
64835,2021-07-15,10:24:00,188317,BANETTE,4,1.05,False,Thursday,4.2,late morning - noon
64836,2021-07-15,10:25:00,188318,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
64837,2021-07-15,10:25:00,188319,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
64838,2021-07-15,10:25:00,188319,DEMI BAGUETTE,1,0.45,False,Thursday,0.45,late morning - noon
64839,2021-07-15,10:26:00,188320,BRIOCHE,1,5.0,False,Thursday,5.0,late morning - noon
64840,2021-07-15,10:26:00,188321,BRIOCHE,1,5.0,False,Thursday,5.0,late morning - noon
64841,2021-07-15,10:26:00,188321,BANETTE,3,1.05,False,Thursday,3.1500000000000004,late morning - noon
64842,2021-07-15,10:27:00,188322,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,late morning - noon
64843,2021-07-15,10:27:00,188322,BRIOCHE,1,5.0,False,Thursday,5.0,late morning - noon
64844,2021-07-15,10:28:00,188323,QUIM BREAD,2,1.0,False,Thursday,2.0,late morning - noon
64845,2021-07-15,10:28:00,188323,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
64846,2021-07-15,10:28:00,188323,KOUIGN AMANN,2,2.1,False,Thursday,4.2,late morning - noon
64847,2021-07-15,10:29:00,188324,TARTELETTE,3,2.0,False,Thursday,6.0,late morning - noon
64848,2021-07-15,10:29:00,188324,COUPE,2,0.15,False,Thursday,0.3,late morning - noon
64849,2021-07-15,10:29:00,188324,BOULE 400G,2,1.5,False,Thursday,3.0,late morning - noon
64850,2021-07-15,10:29:00,188324,FONDANT CHOCOLAT,1,2.5,False,Thursday,2.5,late morning - noon
64851,2021-07-15,10:29:00,188324,RELIGIEUSE,1,2.5,False,Thursday,2.5,late morning - noon
64852,2021-07-15,10:34:00,188325,FORMULE SANDWICH,4,6.5,False,Thursday,26.0,late morning - noon
64853,2021-07-15,10:35:00,188326,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64854,2021-07-15,10:35:00,188327,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64855,2021-07-15,10:35:00,188327,BOULE 400G,1,1.5,False,Thursday,1.5,late morning - noon
64856,2021-07-15,10:36:00,188328,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64857,2021-07-15,10:38:00,188329,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,late morning - noon
64858,2021-07-15,10:38:00,188330,FINANCIER X5,1,3.0,False,Thursday,3.0,late morning - noon
64859,2021-07-15,10:38:00,188330,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64860,2021-07-15,10:38:00,188330,GD KOUIGN AMANN,1,7.5,False,Thursday,7.5,late morning - noon
64861,2021-07-15,10:38:00,188330,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,late morning - noon
64862,2021-07-15,10:40:00,188331,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64863,2021-07-15,10:40:00,188331,MOISSON,1,2.0,False,Thursday,2.0,late morning - noon
64864,2021-07-15,10:40:00,188331,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64865,2021-07-15,10:40:00,188332,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64866,2021-07-15,10:40:00,188332,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64867,2021-07-15,10:40:00,188332,COMPLET,1,1.5,False,Thursday,1.5,late morning - noon
64868,2021-07-15,10:41:00,188333,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
64869,2021-07-15,10:41:00,188334,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64870,2021-07-15,10:42:00,188335,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64871,2021-07-15,10:42:00,188335,BOULE 400G,1,1.5,False,Thursday,1.5,late morning - noon
64872,2021-07-15,10:42:00,188336,COMPLET,1,1.5,False,Thursday,1.5,late morning - noon
64873,2021-07-15,10:42:00,188336,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64874,2021-07-15,10:42:00,188336,GD KOUIGN AMANN,1,7.5,False,Thursday,7.5,late morning - noon
64875,2021-07-15,10:42:00,188336,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64876,2021-07-15,10:43:00,188337,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
64877,2021-07-15,10:46:00,188338,FINANCIER X5,1,3.0,False,Thursday,3.0,late morning - noon
64878,2021-07-15,10:46:00,188338,COOKIE,1,1.0,False,Thursday,1.0,late morning - noon
64879,2021-07-15,10:46:00,188338,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
64880,2021-07-15,10:49:00,188339,MOISSON,2,2.0,False,Thursday,4.0,late morning - noon
64881,2021-07-15,10:49:00,188339,COUPE,2,0.15,False,Thursday,0.3,late morning - noon
64882,2021-07-15,10:49:00,188340,BANETTE,3,1.05,False,Thursday,3.1500000000000004,late morning - noon
64883,2021-07-15,10:50:00,188341,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64884,2021-07-15,10:50:00,188341,BOULE 200G,1,1.1,False,Thursday,1.1,late morning - noon
64885,2021-07-15,10:51:00,188342,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64886,2021-07-15,10:51:00,188343,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,late morning - noon
64887,2021-07-15,10:52:00,188344,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64888,2021-07-15,10:52:00,188344,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,late morning - noon
64889,2021-07-15,10:53:00,188345,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64890,2021-07-15,10:54:00,188346,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
64891,2021-07-15,10:54:00,188347,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
64892,2021-07-15,10:55:00,188348,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
64893,2021-07-15,10:55:00,188349,CROISSANT AMANDES,1,1.4,False,Thursday,1.4,late morning - noon
64894,2021-07-15,10:55:00,188349,PAIN AU CHOCOLAT,2,1.2,False,Thursday,2.4,late morning - noon
64895,2021-07-15,10:55:00,188349,VIK BREAD,1,2.5,False,Thursday,2.5,late morning - noon
64896,2021-07-15,10:55:00,188349,CROISSANT,2,1.1,False,Thursday,2.2,late morning - noon
64897,2021-07-15,10:55:00,188349,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
64898,2021-07-15,10:56:00,188350,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
64899,2021-07-15,10:57:00,188351,FICELLE,1,0.6,False,Thursday,0.6,late morning - noon
64900,2021-07-15,10:58:00,188352,TRADITIONAL BAGUETTE,5,1.2,False,Thursday,6.0,late morning - noon
64901,2021-07-15,10:58:00,188352,SACHET VIENNOISERIE,1,4.0,False,Thursday,4.0,late morning - noon
64902,2021-07-15,10:59:00,188353,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
64903,2021-07-15,11:01:00,188354,DIVERS CONFISERIE,1,3.0,False,Thursday,3.0,late morning - noon
64904,2021-07-15,11:01:00,188354,SAND JB EMMENTAL,2,3.5,False,Thursday,7.0,late morning - noon
64905,2021-07-15,11:01:00,188354,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
64906,2021-07-15,11:01:00,188355,PAIN CHOCO AMANDES,4,1.5,False,Thursday,6.0,late morning - noon
